#,Team,GP,W,L,MIN,OPP FGM,OPP FGA,OPP FG%,OPP 3PM,OPP 3PA,OPP 3P%,OPP FTM,OPP FTA,OPP FT%,OPP OREB,OPP DREB,OPP REB,OPP AST,OPP TOV,OPP STL,OPP BLK,OPP BLKA,OPP PF,OPP PFD,OPP PTS,+/-,Year
29,Atlanta Hawks,22,5,17,48,39.9,84.9,47,12.2,33.2,36.8,16.5,21.7,75.9,11,33.7,44.7,26.2,16.7,8,5.1,3.8,19.7,20.4,108.5,5.2,2017
30,Chicago Bulls,21,3,18,48.2,39.5,84.4,46.8,11.3,29.5,38.4,16.6,21,79.1,8.3,38.2,46.5,24.8,13,7.5,4.3,3.2,16,19,107,11.1,2017
1,Toronto Raptors,24,20,4,48.4,40.5,91.7,44.2,10.2,30.6,33.2,17.1,22.5,76,11.8,31.7,43.5,23.8,14.8,7.3,4.8,5.5,21,22,108.4,-8.8,2018
2,Philadelphia 76ers,25,17,8,48.8,41.2,93.2,44.2,10.3,30.5,33.8,19,24.7,76.9,10,33.6,43.6,21.4,13.2,7.8,5,5.4,24.5,23.1,111.8,-2.4,2018
3,Denver Nuggets,22,15,7,48.2,37.9,84.5,44.8,9.7,31,31.2,17.2,23.4,73.6,9.5,32,41.6,22.9,14.9,7.6,5.8,4.9,21.5,21,102.7,-7.7,2018
3,Golden State Warriors,24,15,9,48.4,41,91.2,45,11.5,34.2,33.8,18,24.6,73.1,10.6,31.9,42.5,24.1,12.9,8.1,3.7,6.3,20.6,22.5,111.5,-4.4,2018
3,LA Clippers,22,15,7,48.7,41.2,94.1,43.8,9.6,29.1,33.1,20.3,26,78.3,12.3,34.5,46.8,22.9,12.6,7.8,6.2,5.5,25,23.1,112.3,-4.9,2018
3,Milwaukee Bucks,22,15,7,48.5,41.4,93.2,44.4,12.7,35.5,35.8,15.8,21.5,73.6,9.1,33.9,43,24,13.3,7.2,4.7,6,20.9,21.1,111.3,-10.1,2018
7,Los Angeles Lakers,23,14,9,48.2,41.5,93,44.6,11,31,35.5,17.1,21.2,80.7,11.7,35,46.7,23.6,15.4,8.2,5.4,6.4,21.5,21.2,111,-1.7,2018
7,Oklahoma City Thunder,21,14,7,48,39,87.3,44.7,9.6,29.7,32.4,17,22.2,76.4,10.1,33.9,44,23.6,17.9,7.6,4.9,5.7,23.1,22.5,104.6,-6.4,2018
9,Boston Celtics,23,13,10,48.4,38,86.4,44,10.4,32.4,32.1,17.7,23.6,75.1,9.3,36.3,45.7,21.7,15.7,7,3.8,5.2,20.4,21.8,104.1,-4.4,2018
9,Detroit Pistons,20,13,7,49,40,86.5,46.2,8.9,28.5,31.2,20.4,26.2,77.8,8.8,35.7,44.4,23,14.8,7,5.2,3.8,24.1,23.7,109.2,-2.4,2018
9,Indiana Pacers,23,13,10,48,37.5,84,44.6,12,31.5,38,15.7,20.7,76.1,9.3,32.8,42.2,23.2,16.5,7.3,5.9,5.1,19.7,19.8,102.7,-3.5,2018
9,Memphis Grizzlies,22,13,9,48.9,36.6,81.2,45.1,10.7,29.8,35.8,19.1,24.9,76.8,9.1,35.7,44.9,22.9,16.7,6.3,4.6,6,22.6,22.9,103.1,-1.3,2018
9,Portland Trail Blazers,23,13,10,48.2,42.1,92,45.8,11.7,31,37.6,15.8,21.3,74.2,10.7,33.5,44.1,24,12.1,7.3,5.9,4.5,20.5,20.6,111.7,-1.3,2018
14,New Orleans Pelicans,24,12,12,48,43.1,92.9,46.4,12.2,33.2,36.7,17.8,23.4,76.2,10.5,33,43.6,25,13.9,9.2,5.3,5.8,23.1,22.6,116.2,-1.6,2018
15,Charlotte Hornets,23,11,12,48.4,40.7,88.8,45.9,11.7,34.4,33.9,17.6,22.3,78.9,10.5,35.5,46,24.9,15.6,7,6.5,5.5,21.7,20.4,110.7,-3.7,2018
15,Dallas Mavericks,21,11,10,48.2,40.3,87.1,46.3,11,30.8,35.8,17.2,22.3,77.1,9.6,32.4,42,24,15.6,9.3,4.6,4.8,25,21.2,108.9,-2,2018
15,Houston Rockets,22,11,11,48.5,40,84.2,47.4,9.7,27.7,35.1,20.1,25.7,78.4,9.9,32.9,42.8,21.4,14.9,8,4.6,6,21,23.2,109.8,-0.3,2018
15,Minnesota Timberwolves,23,11,12,48,40.9,90.3,45.3,12.2,33.7,36.2,16.5,21.3,77.4,12.3,34.7,47,25.4,15.5,6.5,5.1,5.4,21.7,19.8,110.5,0.7,2018
15,Orlando Magic,23,11,12,48,40,86.7,46.1,11.1,30.7,36.2,17.1,22.1,77.6,10,36.2,46.3,23.1,14.9,6.7,4.7,5.7,19.5,20.1,108.1,2.3,2018
15,Sacramento Kings,22,11,11,48,43,91.1,47.2,12,35.1,34.2,19.1,25.7,74.5,11.1,36.9,48,24.9,16.8,8.4,5.5,4.4,22.5,22.9,117.1,2.8,2018
15,San Antonio Spurs,23,11,12,48.4,43.3,90,48.1,11.3,31.1,36.2,14.4,19.1,75.6,9.3,35.6,44.9,25,12.7,7.5,4.7,4.1,21.7,18.5,112.3,2.9,2018
15,Utah Jazz,24,11,13,48,40.7,85.8,47.4,10,27.4,36.5,16.6,22.9,72.7,8.9,33.8,42.7,21.8,15,9,4.5,5.4,23.4,22,108,2.3,2018
23,Miami Heat,22,9,13,48.2,39.7,89,44.6,10.6,29.9,35.6,19.6,25.8,76,11,35.1,46.1,21.6,14.5,7.6,6.1,6.5,23.5,23.2,109.6,1.4,2018
23,Washington Wizards,23,9,14,48.4,42.3,90.3,46.9,12.1,32.7,36.9,20.3,25.8,78.9,12.3,36.2,48.5,25.4,17.3,7.7,4.9,6.1,23.4,22.6,117.1,5.4,2018
25,Brooklyn Nets,24,8,16,48.6,41.1,88,46.7,8.9,25.7,34.7,20.4,26,78.5,11,34.6,45.6,21.2,14,7.5,4.9,4.1,21.8,23.6,111.5,2.5,2018
25,New York Knicks,24,8,16,48.6,41.9,88.5,47.3,11.7,32,36.6,19,25.4,74.9,11,35.5,46.5,25.3,14.9,7.4,6.8,5.2,22,23.3,114.6,5.6,2018
27,Atlanta Hawks,23,5,18,48,42.4,90.4,46.9,13,34.2,37.9,20.3,27.2,74.9,10.9,37.1,48,27.1,17.3,10.3,5.4,6,23.6,23.6,118.1,10.7,2018
27,Chicago Bulls,24,5,19,48.6,42,91.6,45.9,12.2,34.7,35.2,16.7,21.2,78.7,11.2,38.3,49.4,24.8,14.3,8.2,6.8,4.9,19.3,20.2,113,9.6,2018
29,Cleveland Cavaliers,22,4,18,48,41.7,85.2,49,11.1,30.7,36.1,16.5,21.7,75.9,8.9,33,41.8,23.4,13.5,7.5,5.7,2.3,20.4,21.7,111,8.3,2018
29,Phoenix Suns,23,4,19,48.2,41.8,86.7,48.2,9.9,28.5,34.7,20.3,26.5,76.5,10.7,35.3,46,25.3,14.7,9.3,4.8,4.1,19.2,23.5,113.7,10.7,2018
1,Los Angeles Lakers,22,19,3,48.2,37.8,87.5,43.2,11.1,33.1,33.6,16.5,20.7,79.8,9.8,32.7,42.5,23.2,16.9,8.1,3.3,7.4,21.1,19.9,103.3,-9,2019
1,Milwaukee Bucks,22,19,3,48.2,39,93.9,41.6,14.3,38.5,37.1,15.8,21.1,75,9.9,36.3,46.2,23.9,14.8,6.3,4.1,6.2,22.5,20.4,108.2,-12.9,2019
3,LA Clippers,22,16,6,48.2,38.4,89.5,42.9,12.1,34.8,34.7,18.9,24.8,76,11,34.4,45.3,22.2,15.4,8.1,4.9,5.5,24.1,23.3,107.8,-7.7,2019
4,Boston Celtics,20,15,5,48.3,37.6,86.7,43.3,12.3,36,34.2,16.5,22.4,73.7,11,35.9,46.9,22.9,16.8,5.9,5.8,5.9,22.5,21.3,103.9,-6.9,2019
4,Dallas Mavericks,21,15,6,48.2,41,91.6,44.7,11.8,33.9,34.7,15.7,21,75,11.3,34.6,45.9,23.1,12.8,7,3.9,4.6,22.6,19.5,109.4,-8.6,2019
4,Miami Heat,21,15,6,48.5,37.3,85.5,43.6,11.7,36.9,31.6,19.4,25.4,76.5,9.3,31.8,41.1,23.5,16.2,8.8,3.9,4.6,22.8,22.1,105.7,-5.3,2019
4,Philadelphia 76ers,22,15,7,48.2,38.3,83.3,46,9.4,26.1,35.9,18.5,25.6,72.3,7.5,32,39.5,20.4,15.3,7.9,4.1,5.7,21.8,22.9,104.4,-4.4,2019
4,Toronto Raptors,21,15,6,48.5,37.9,92.3,41.1,13.1,38.7,34,16.7,22.2,75.3,13.3,35.8,49.1,24.9,16.4,6.9,5.9,5.1,20.8,21.4,105.7,-7.2,2019
9,Denver Nuggets,19,14,5,48.8,37.1,86.4,42.9,10.2,33.2,30.6,17.2,23.3,73.8,9.6,35.5,45.1,23.9,14.7,7.4,4.8,5,21,20.9,101.4,-5.9,2019
9,Houston Rockets,21,14,7,48.5,42.3,92.7,45.7,13,36.7,35.3,17.6,23.4,75,11,35.7,46.6,26.1,16.4,8.6,4.5,4.7,23.2,22.7,115.2,-5.6,2019
9,Indiana Pacers,21,14,7,48.5,38.3,86.8,44.2,11.1,31.7,35,16.6,21.3,78.1,8.9,33.3,42.2,22.5,15.2,6.8,4.7,5,19.3,21,104.4,-5.5,2019
12,Utah Jazz,22,12,10,48,39.2,89.7,43.7,11.1,31.9,34.8,16.4,21.7,75.7,9.5,35,44.4,20.9,13.4,7.6,5.6,4.4,22.1,21.5,105.9,0.2,2019
13,Brooklyn Nets,21,11,10,48.5,41.8,93.9,44.5,11.7,32.8,35.8,18.5,23.8,77.8,11.2,35,46.1,21.8,13.7,8.2,5,5.2,21.6,22.1,113.9,0.8,2019
14,Minnesota Timberwolves,20,10,10,48.8,42.1,93.7,44.9,11.8,32.4,36.5,18.9,24.5,76.9,11.2,36.7,47.9,24.3,15.2,7.5,5.3,6.6,22.8,21.9,114.8,1.1,2019
14,Orlando Magic,21,10,11,48,38.7,86,44.9,11,32,34.6,15,19.8,75.7,9,35.5,44.4,23.2,14.2,7,4.1,6.6,19.7,18.7,103.4,-0.1,2019
14,Phoenix Suns,21,10,11,48.5,41,86.7,47.3,11.9,32.1,37,20.2,26.2,77.3,9.4,36,45.4,24.9,17.3,7.8,5.7,4,24.4,23.1,114.1,-1.4,2019
17,Charlotte Hornets,23,9,14,48.2,43.1,88.3,48.8,12.7,34.3,37.1,13.9,18.5,75.3,10.3,35.3,45.6,27.6,15.5,8.7,4.3,4.3,20.3,19.5,112.8,7.4,2019
17,Portland Trail Blazers,22,9,13,48.2,40.6,92,44.1,11.7,33.9,34.5,21.9,27.9,78.5,11.8,36.5,48.3,23.5,13.5,7.7,5.5,6.2,20.1,23.3,114.8,1.4,2019
19,Chicago Bulls,22,8,14,48,39.1,85.1,46,10.8,33,32.6,20.5,27.2,75.6,11.1,37.5,48.6,24.6,18.3,8.3,6.8,4.1,21.6,22.8,109.6,3.2,2019
19,Detroit Pistons,22,8,14,48,40.9,87.6,46.7,11,29.9,36.8,16,20.6,77.5,9.6,31.8,41.4,25,14.1,8.4,4.9,5.2,19.8,19.6,108.8,0,2019
19,Oklahoma City Thunder,20,8,12,48.3,40.7,89.3,45.6,10.6,30.2,35.1,16.3,20.1,80.8,10.4,35.4,45.7,22.7,14.5,7.2,4.8,4.7,22.6,20,108.3,1.2,2019
19,Sacramento Kings,20,8,12,48.3,39.7,83.6,47.5,11.5,32.1,35.7,18.1,23,78.6,8.8,33.3,42.1,23.4,15.5,8.5,4.8,4.9,19.2,22.3,108.8,3.9,2019
19,San Antonio Spurs,22,8,14,48.5,42.9,90.7,47.2,12.5,32.6,38.4,17.7,22.5,78.6,9.3,35.9,45.2,26,13,7.2,4.9,5.7,20.8,19.2,116,4,2019
24,Washington Wizards,20,7,13,48,44.6,90,49.6,12.7,32.9,38.5,20.6,25.8,79.8,10.4,36.1,46.5,26.2,16.2,7.2,5.8,3.7,20.3,22.3,122.4,3.5,2019
25,Memphis Grizzlies,21,6,15,48.2,41.7,90.1,46.2,13,35.5,36.7,20.1,25.7,78.3,9.8,36.2,46,25.1,15,7.9,6.4,5.3,19.6,22.4,116.5,8,2019
25,New Orleans Pelicans,22,6,16,48.5,42.9,90.7,47.3,13.1,34.9,37.5,20.9,26.1,80.1,10.2,36.2,46.5,25.4,15.8,7.8,4.7,5.1,20.5,23.1,119.7,5.2,2019
27,Atlanta Hawks,22,5,17,48.5,41.9,88.8,47.2,12.8,34.8,36.8,21.1,26.7,79.2,11.9,33.4,45.3,24.3,16.8,9,7.5,4.9,21.6,22.8,117.8,9.7,2019
27,Cleveland Cavaliers,20,5,15,48,43.6,89.8,48.6,12.3,33,37.3,13.3,17.7,75.4,9.9,35.2,45.1,26,13.5,8.1,7.1,3.2,21.1,17.9,112.8,8.7,2019
29,Golden State Warriors,23,4,19,48.2,42.6,89.5,47.6,13.6,34.2,39.8,15.9,20.9,76,10.9,35.1,46,25.9,15.6,7.8,5.8,4.6,20.2,19,114.7,9.8,2019
29,New York Knicks,22,4,18,48,39,83.5,46.7,13.5,35,38.6,19.7,26.6,73.9,10.1,35.7,45.8,24,14.9,6.9,4.4,4.7,20.6,23.8,111.3,10.8,2019
1,LA Clippers,23,17,6,48,39.7,85.4,46.4,11.9,33,36,16,20.2,79.1,8.7,32.3,40.9,23.2,14.1,7,3.2,4.8,17.7,19.3,107.1,-7.9,2020
2,Los Angeles Lakers,22,16,6,48,39.9,88.3,45.2,10.8,31.5,34.3,13.4,17.6,76.2,8.7,32.6,41.3,24,14.2,8,4.4,6,20.9,18.4,104,-7.7,2020
2,Philadelphia 76ers,22,16,6,48.2,39.7,89.1,44.5,12.5,34.2,36.7,17.8,23.4,76.1,10.1,32.9,43,24.9,15.6,7.7,4.5,6.6,22,20.8,109.7,-4.3,2020
2,Utah Jazz,21,16,5,48,40.5,91.1,44.5,11.3,31.6,35.7,13.9,18.2,76.2,9.6,32.3,42,22.4,11.5,7.5,4.7,5.8,19.4,18.6,106.2,-7.6,2020
5,Brooklyn Nets,23,14,9,48.9,43.4,95,45.7,12.8,35.7,35.8,18.2,23,79.1,10.7,32.9,43.6,24.9,12.5,8,4.1,6,19.9,20.1,117.8,-4.5,2020
6,Milwaukee Bucks,21,13,8,48,41.3,91.8,45,15,38.4,39,14.7,18.8,78.2,9.5,33.5,43,24.3,13.3,6.8,5.3,4.9,18.2,17.7,112.2,-8.7,2020
7,Denver Nuggets,20,12,8,49.3,40.4,85.5,47.2,13.6,36.1,37.5,17.4,22.7,76.8,9.2,31.7,40.9,26.7,15.3,7.4,4.1,4.1,21.7,20.2,111.7,-5,2020
7,Indiana Pacers,22,12,10,48.5,41.2,89,46.2,12.9,32.9,39.3,17,21.9,77.5,10.2,34.1,44.3,25.5,15,7.6,5.9,5.8,18.5,20.5,112.2,-1.7,2020
7,San Antonio Spurs,22,12,10,48.2,42.7,90,47.5,12.8,32.6,39.3,13.8,19,72.9,9.6,38.5,48.1,24.8,13.8,6.1,6.1,4.9,18.7,17.1,112.1,0.9,2020
10,Boston Celtics,20,11,9,48,40,85.6,46.7,11.7,32.4,36,17.9,23.4,76.4,9.7,32.5,42.2,22.9,15.1,7.9,5.1,5.4,19.8,20.8,109.4,-2.2,2020
10,Golden State Warriors,21,11,10,48,39.2,88.6,44.3,12.7,35,36.2,22,28.5,77.3,11.3,37.7,49,22.9,15.8,7.3,5.1,5.4,21.3,23.3,113.2,1,2020
10,Phoenix Suns,20,11,9,49,40.2,87.2,46.1,11.1,31.1,35.7,16.8,22.2,75.7,9.1,35.7,44.8,22.5,13.4,7.2,3.7,4.3,19.5,21,108.3,-1.6,2020
10,Portland Trail Blazers,20,11,9,48.3,42.2,88.1,47.9,14.3,37.6,37.9,18.4,23.3,79,9.5,37.3,46.8,26.4,13.7,6.3,5,4.8,18.9,19.4,117.1,1.7,2020
14,Atlanta Hawks,21,10,11,48.5,40.5,90.6,44.7,11,34.3,32.1,18.6,22.7,82.1,10.8,33.6,44.4,23.5,12.9,8.3,5.8,4.9,21,20.3,110.6,-2.1,2020
14,Charlotte Hornets,22,10,12,48.2,40.5,87.5,46.2,14.5,39.7,36.6,15.1,20.7,72.8,11,35.3,46.3,28.1,16.1,7.9,5.6,5,19.5,18.5,110.5,0.9,2020
14,Cleveland Cavaliers,22,10,12,48.9,40.3,86.6,46.6,13.4,34,39.3,14.7,19.4,76.1,10.6,33.6,44.3,24.4,16.7,8.6,6.1,5.3,20.3,18.8,108.7,5,2020
14,Houston Rockets,20,10,10,48.3,40,89.5,44.7,11.5,32.8,35,17.8,23.7,74.9,10.6,36.9,47.5,21.8,16,8.5,6.1,6.2,19.4,20.3,109.1,-2,2020
14,New York Knicks,23,10,13,48,37.7,86.6,43.6,11.8,37.6,31.4,16.9,22.3,75.5,10.5,34.4,44.9,22.7,11.5,6.5,5.9,5.1,19.2,20.8,104.1,1.7,2020
14,Sacramento Kings,21,10,11,48.2,43.7,90.8,48.2,13.5,34.8,38.9,17.9,22,81.2,10.5,34,44.5,26.1,13.2,8.2,5.1,5.3,21,20.2,118.8,5.3,2020
20,Dallas Mavericks,22,9,13,48.2,40,86.9,46,12.5,35.3,35.5,18.5,24.1,76.5,10.5,36.3,46.9,22.9,14.3,7.5,4,4.8,21.6,20.8,110.9,1.6,2020
20,Memphis Grizzlies,16,9,7,48.3,40.1,87.2,46,12.1,32.4,37.4,16.6,21.8,75.9,10.1,35.1,45.2,25.6,16.5,8.4,6.4,5.5,17.1,19,108.9,-1.3,2020
20,Oklahoma City Thunder,20,9,11,48.3,43.1,93.4,46.1,13.5,37.4,36,14.4,18.8,76.8,10.2,39,49.2,24.9,12.9,7.9,4.1,4.9,19.4,18.1,114.1,7,2020
20,Toronto Raptors,21,9,12,48,38.4,84.7,45.3,13.5,36.8,36.8,19.9,25.1,79.1,9.6,35.7,45.3,26.2,16.8,7.1,5.8,5.7,19.2,22,110.1,-1.7,2020
24,Chicago Bulls,20,8,12,48.3,42.6,88.9,47.9,13.2,35.3,37.3,18.9,24.7,76.3,9,33.7,42.7,24.3,14.9,8.9,3.9,3.8,20.7,20.8,117.1,2.4,2020
24,New Orleans Pelicans,20,8,12,48.3,40.1,87.4,45.9,15.4,41.3,37.2,16.9,20.9,81.1,9,33.3,42.3,27.4,14.2,7.7,5.5,3.8,21.2,17.9,112.5,1.4,2020
24,Orlando Magic,22,8,14,48.2,41.7,88,47.4,13,35.2,36.8,15.2,20,76.3,8.9,36.5,45.4,25.2,13.7,7.9,5.5,3.8,18.7,17.9,111.6,6.8,2020
27,Miami Heat,21,7,14,48.5,39.9,88.3,45.2,15.8,41,38.4,16.3,20.9,77.9,10.7,33.6,44.3,25.3,15,9.4,4,3.8,21,20.1,111.9,5.3,2020
28,Detroit Pistons,21,5,16,49,41.4,86.1,48.1,13.4,34.2,39.1,16.7,22.6,73.9,10,36,45.9,25.1,15.9,7.5,6.3,4.8,21.6,20.9,112.9,4.7,2020
28,Minnesota Timberwolves,21,5,16,48.2,42.4,89.6,47.3,11.3,30.3,37.4,19.3,25,77.1,10.7,36.6,47.3,26,15,7.6,6.3,5.8,18.9,21.8,115.4,9,2020
28,Washington Wizards,18,5,13,48,42.9,88.2,48.6,13.4,34.4,39,21.9,27.8,78.6,8.9,36.9,45.9,24.3,14.8,7.8,4.1,3.6,21.5,23,121.1,4.8,2020
